employee_id,first_name,last_name,salary,hire_date,department_id,manager_id
951,Jennifer,Nelson,68361.99,2020-01-02,33,454.0
952,Rachel,Morgan,61649.2,2019-06-05,39,557.0
953,Erik,Harper,97207.07,2023-06-05,26,576.0
954,Sean,Burton,41142.13,2018-08-06,29,495.0
955,Sean,Green,67000.5,2023-11-21,16,58.0
956,Frank,Blevins,104505.38,2025-07-24,29,466.0
957,Joshua,Avery,104941.03,2025-03-13,38,141.0
958,Amanda,Carney,87163.01,2016-02-06,39,936.0
959,Michael,Martin,44486.19,2024-10-22,43,576.0
960,Judy,Morris,52702.78,2022-11-18,40,466.0
961,David,Vang,37796.58,2022-09-02,28,897.0
962,Erin,Stark,84181.8,2016-01-21,31,214.0
963,Jeffrey,Foley,79667.65,2019-03-28,20,41.0
964,Jennifer,King,91190.12,2018-02-03,33,355.0
965,Kimberly,Watts,70715.43,2017-11-28,48,925.0
966,Andrew,Robinson,117928.53,2023-12-14,38,395.0
967,Molly,Murphy,90193.06,2024-02-26,2,126.0
968,Kenneth,Molina,69361.49,2024-12-03,15,534.0
969,Rodney,Bernard,36892.21,2022-02-28,47,906.0
970,Joseph,Padilla,102716.06,2019-02-10,15,242.0
971,James,Matthews,46113.48,2019-03-06,33,909.0
972,Ryan,Hayes,91051.31,2017-09-01,38,47.0
973,Christopher,Barnett,33714.39,2018-11-17,14,420.0
974,Cynthia,Price,119223.75,2018-01-24,39,362.0
975,Dawn,Davis,100933.89,2018-08-30,6,803.0
976,Bryce,Arnold,105933.32,2025-01-07,13,252.0
977,Candice,Mcmillan,75861.57,2023-04-22,34,79.0
978,Laura,Goodwin,57661.37,2021-10-20,18,47.0
979,Cindy,Bridges,67234.95,2023-04-05,1,58.0
980,Elizabeth,Herring,39515.29,2018-04-18,30,535.0
981,Jesse,Johnson,118116.05,2023-07-08,8,514.0
982,James,Torres,118392.3,2016-05-10,41,981.0
983,Darrell,Washington,105551.13,2021-02-07,15,511.0
984,Robin,Barnett,61872.21,2017-11-11,13,287.0
985,Sandra,Anderson,38736.95,2017-05-05,46,426.0
986,Christopher,Young,116046.31,2018-11-07,11,760.0
987,Margaret,Cummings,81989.71,2017-10-20,27,288.0
988,Roger,Watson,102787.6,2024-02-16,40,562.0
989,John,Henderson,97564.85,2017-11-15,9,773.0
990,Bruce,Lopez,49894.81,2024-09-09,9,437.0
991,Charles,Love,88987.29,2020-02-22,1,297.0
992,Tony,Smith,58420.66,2020-02-25,5,923.0
993,Leon,Huffman,77475.45,2018-03-15,44,820.0
994,Michele,Branch,38406.95,2025-04-30,34,623.0
995,Julie,Taylor,43582.23,2018-12-07,5,438.0
996,Elizabeth,Randall,58538.47,2022-08-25,28,730.0
997,Julie,Cardenas,33985.78,2018-04-14,46,760.0
998,David,Williams,46472.72,2017-10-13,10,550.0
999,Allen,Johnson,30979.08,2021-02-16,20,982.0
1000,Daniel,Hunt,65001.08,2019-08-23,42,138.0
1001,Chase,Waters,84215.18,2019-08-17,37,113.0
1002,Sherry,Wood,42693.48,2024-08-13,8,989.0
1003,Jonathan,Terry,53136.9,2015-11-08,31,930.0
1004,Roy,Delgado,57721.28,2016-12-18,43,529.0
1005,Sonya,Landry,33779.51,2024-10-11,26,975.0
1006,Tina,Davis,44879.38,2020-09-29,4,144.0
1007,Douglas,Taylor,37490.23,2019-10-08,15,740.0
1008,Brett,Williams,67782.95,2024-07-02,21,682.0
1009,Rhonda,Rodriguez,68350.56,2017-08-02,6,673.0
1010,Tammy,Bryant,109016.83,2017-12-19,22,344.0
1011,Austin,Davis,41427.25,2023-02-23,20,479.0
1012,David,Taylor,82476.99,2023-03-12,11,553.0
1013,Robert,Patel,38141.89,2022-05-15,5,964.0
1014,Amy,Smith,117688.63,2017-12-06,19,840.0
1015,April,Johnson,36055.44,2015-10-02,4,995.0
1016,Kimberly,Bowen,111238.72,2022-09-12,22,839.0
1017,Karen,Blair,115357.22,2021-05-14,34,780.0
1018,Anna,Lee,107127.76,2016-11-04,32,364.0
1019,Connie,Wheeler,55946.26,2022-08-10,42,781.0
1020,Joann,Cabrera,42757.21,2021-04-25,45,912.0
1021,Darren,Owen,79827.17,2020-06-03,7,786.0
1022,Mary,Conley,68499.02,2025-05-21,4,858.0
1023,Teresa,Boyd,103908.21,2018-05-16,14,205.0
1024,Glenn,Jimenez,64562.63,2017-10-14,10,678.0
1025,Edward,Silva,91979.3,2016-09-17,41,698.0
1026,Kayla,Sims,76619.43,2021-03-09,22,144.0
1027,Mario,Hernandez,97700.38,2022-01-06,25,727.0
1028,Barbara,Quinn,40686.43,2024-05-05,19,1008.0
1029,Sandra,Walker,76812.38,2016-06-19,26,475.0
1030,Megan,Estes,64791.05,2023-10-18,16,137.0
1031,Troy,Nolan,68512.83,2016-06-27,13,168.0
1032,Jose,Hendrix,56288.6,2022-03-12,11,278.0
1033,Stephanie,Johnson,101069.4,2018-05-04,43,1015.0
1034,Elizabeth,Gomez,56903.23,2024-04-09,2,155.0
1035,Robert,Molina,50234.7,2021-05-25,48,531.0
1036,Bethany,Stewart,39924.95,2016-12-15,42,203.0
1037,Jane,Russell,84682.1,2019-09-09,38,262.0
1038,Lisa,Moran,80644.8,2015-10-23,14,302.0
1039,Monique,Myers,83399.04,2018-04-21,3,981.0
1040,Pamela,Gilmore,113759.27,2019-04-02,40,638.0
1041,Amy,Melton,31863.46,2016-10-16,11,59.0
1042,Linda,Rogers,32969.39,2017-10-19,38,243.0
1043,Anthony,King,83914.9,2016-10-24,19,119.0
1044,Nicholas,Barnes,54612.62,2019-03-31,14,105.0
1045,Tammy,Ward,38096.56,2025-05-22,27,940.0
1046,Eric,Johnson,104664.37,2019-08-10,33,343.0
1047,Mary,Gray,39943.19,2016-07-17,35,817.0
1048,Beverly,Haney,83558.74,2017-07-27,25,185.0
1049,Sean,Herrera,115167.79,2024-04-30,6,148.0
1050,Sean,Solis,84121.37,2024-08-01,9,305.0
1051,Laura,Sanders,69962.3,2015-12-23,25,46.0
1052,Lauren,Chandler,96401.48,2017-08-15,10,566.0
1053,Kaylee,Rojas,96322.0,2016-04-19,12,1035.0
1054,Monica,Watkins,44717.29,2016-12-19,32,216.0
1055,Danielle,Sims,67911.29,2024-12-12,25,927.0
1056,Jeremiah,Valdez,97626.36,2017-02-15,4,25.0
1057,Dominique,Hughes,77392.06,2024-10-04,17,616.0
1058,Teresa,Haas,60122.06,2017-12-16,13,300.0
1059,Michael,Mcclure,50088.3,2022-06-19,19,438.0
1060,Joy,Velasquez,37208.88,2020-10-08,2,664.0
1061,David,Hernandez,102230.34,2025-01-19,15,267.0
1062,Ashley,Cole,108821.82,2025-04-01,46,80.0
1063,Sandra,Clark,90022.61,2019-01-20,18,696.0
1064,Travis,Brown,46151.91,2024-03-27,44,799.0
1065,Maria,Romero,119798.6,2020-05-17,44,916.0
1066,Bradley,Bailey,107249.38,2018-07-29,45,652.0
1067,Chelsea,Stephens,57781.04,2019-12-29,9,708.0
1068,Jennifer,Sullivan,85315.92,2019-07-12,22,180.0
1069,Kimberly,Jordan,70937.07,2023-02-23,44,589.0
1070,Jessica,Barrett,38039.51,2018-01-13,5,218.0
1071,Monique,Peters,53329.6,2019-12-30,22,960.0
1072,Tina,Thompson,108605.89,2021-03-29,20,127.0
1073,Mitchell,Oliver,110073.97,2025-01-04,17,55.0
1074,Cassandra,Payne,70871.08,2016-12-09,48,20.0
1075,Sara,Harris,83241.71,2019-12-06,49,78.0
1076,Patricia,Gibbs,93831.26,2018-06-24,37,870.0
1077,Sally,Hill,119357.78,2017-09-18,40,822.0
1078,Karen,Ross,115529.72,2021-04-11,43,748.0
1079,Robert,Copeland,75562.63,2020-12-22,9,690.0
1080,Jose,Franco,104012.86,2017-05-20,10,919.0
1081,Sarah,Sheppard,63903.12,2021-01-06,25,239.0
1082,Alex,Cook,103904.84,2017-07-30,42,141.0
1083,Jerome,Wilson,36540.26,2021-11-17,19,288.0
1084,Jonathan,Vaughn,105696.98,2018-03-16,47,667.0
1085,Deborah,Brooks,64858.28,2022-03-15,41,638.0
1086,Robert,Woodward,43761.38,2024-05-22,37,986.0
1087,Jerry,Garcia,43148.13,2015-12-25,23,67.0
1088,Brenda,Huber,115242.06,2021-02-07,30,457.0
1089,Joseph,Leach,109350.46,2024-04-27,33,246.0
1090,Caleb,Lee,88403.71,2023-11-16,46,555.0
1091,Dale,Nixon,87360.18,2019-02-12,32,711.0
1092,Connie,Gray,100501.09,2018-08-16,38,585.0
1093,Elizabeth,Robbins,53786.27,2021-11-24,27,40.0
1094,Jose,Hale,105832.87,2015-11-13,24,142.0
1095,Peter,Calhoun,91754.98,2016-12-15,23,883.0
1096,Holly,Kerr,38579.33,2024-08-22,24,1065.0
1097,William,Jones,77176.38,2025-03-18,46,254.0
1098,Ruth,Matthews,117327.21,2019-04-19,41,573.0
1099,Jay,Obrien,44964.88,2022-09-12,40,133.0
1100,Sally,Bowman,115456.11,2016-04-24,24,228.0
1101,Danielle,Wright,32656.07,2021-05-06,33,1089.0
1102,Jason,Wilson,114808.25,2020-03-10,34,807.0
1103,Loretta,Coleman,81455.32,2016-04-02,32,466.0
1104,Kenneth,Yang,60869.85,2024-09-18,20,641.0
1105,Elizabeth,Smith,115774.59,2016-06-26,8,467.0
1106,Joel,Thomas,49828.67,2018-11-13,11,33.0
1107,Heather,Gibson,74931.55,2022-12-29,9,1029.0
1108,Brian,Bailey,109066.83,2017-02-02,48,16.0
1109,Tina,Maldonado,71735.92,2022-01-01,24,468.0
1110,Nicholas,Savage,90638.58,2017-07-07,39,308.0
1111,John,Harris,41196.48,2019-08-28,38,239.0
1112,Melissa,Jones,55758.49,2020-03-26,33,723.0
1113,Timothy,Watkins,86963.29,2017-01-05,46,934.0
1114,Kayla,Graham,101279.37,2019-09-28,44,647.0
1115,Jason,Potter,42876.89,2021-07-10,1,433.0
1116,Sarah,Garcia,54231.01,2017-07-20,27,659.0
1117,John,Bowman,34697.22,2019-12-02,10,819.0
1118,Michael,Chang,104995.27,2018-06-15,18,626.0
1119,Wanda,Mann,97183.5,2021-08-07,4,741.0
1120,Alyssa,Rodriguez,73030.01,2020-04-02,12,348.0
1121,Darren,Padilla,61772.03,2021-09-26,32,939.0
1122,John,Ramirez,100084.78,2023-11-25,13,462.0
1123,Thomas,Smith,88055.71,2017-03-15,9,252.0
1124,Michael,Shepherd,69417.09,2024-05-09,17,1000.0
1125,Kenneth,Coleman,84451.89,2023-12-11,22,865.0
1126,Brian,Robinson,49493.87,2022-02-28,38,974.0
1127,Brandon,Leach,42640.45,2016-12-06,14,444.0
1128,Morgan,Dougherty,39251.92,2023-09-11,44,1054.0
1129,William,Schneider,67906.61,2017-02-22,43,696.0
1130,Kristen,Brown,74922.7,2024-07-21,32,689.0
1131,Joel,Cox,104367.26,2020-03-28,4,867.0
1132,Dustin,Watts,63158.85,2024-10-11,50,1093.0
1133,Nicholas,Smith,39141.97,2024-05-28,41,31.0
1134,Crystal,Allen,113962.63,2022-06-11,7,34.0
1135,John,Goodman,66991.56,2016-04-14,32,1106.0
1136,Tiffany,Wilkins,47709.12,2016-03-05,29,3.0
1137,Jamie,Schroeder,34459.9,2018-03-01,48,858.0
1138,Andrew,Mckinney,66083.8,2016-09-18,45,977.0
1139,Jon,Hernandez,88578.46,2021-10-31,34,437.0
1140,Thomas,Coleman,114688.18,2016-11-22,10,612.0
1141,Samantha,Obrien,38765.87,2024-08-27,12,365.0
1142,Marc,Maldonado,78529.02,2015-12-20,26,913.0
1143,Jason,Gonzalez,111055.35,2021-08-09,21,907.0
1144,Nathan,Robinson,34891.68,2017-08-30,32,51.0
1145,Heather,Boyer,107087.7,2017-10-23,1,344.0
1146,Gary,Maxwell,106490.69,2017-10-23,7,476.0
1147,Nicholas,Smith,63536.1,2020-12-30,7,672.0
1148,Kendra,Cunningham,55037.86,2019-03-10,23,313.0
1149,John,Reynolds,87893.61,2024-04-07,37,90.0
1150,Janice,Guzman,63268.76,2025-04-22,49,666.0
1151,Andrew,Ochoa,30470.14,2025-08-18,26,585.0
1152,Megan,Reyes,103240.78,2021-12-16,40,771.0
1153,Michele,Rodriguez,40507.1,2020-06-11,49,881.0
1154,Austin,Douglas,85273.56,2024-07-15,16,1060.0
1155,Erika,Holloway,37953.22,2020-01-16,36,1099.0
1156,Jeff,Hutchinson,63418.65,2024-09-09,16,527.0
1157,Jose,Sullivan,54737.23,2017-10-01,41,719.0
1158,Stephanie,Watson,30459.57,2017-08-01,41,800.0
1159,Edward,Oconnor,117660.42,2025-06-06,9,651.0
1160,Caleb,Velazquez,78838.15,2022-09-22,16,783.0
1161,Christian,Swanson,112746.44,2019-01-28,10,1158.0
1162,Betty,Wilkins,61995.24,2025-03-14,31,1116.0
1163,Matthew,Ayers,42209.0,2020-03-09,32,421.0
1164,James,Vincent,39775.41,2024-01-07,44,205.0
1165,Anna,Whitaker,119724.16,2019-08-20,38,31.0
1166,Christine,Martin,56700.71,2021-05-30,40,983.0
1167,Brandy,Mcintosh,53286.24,2024-06-03,13,234.0
1168,Christina,Waters,74726.97,2022-02-15,27,84.0
1169,Katelyn,Owens,89132.45,2018-01-26,11,481.0
1170,Charles,Grant,115923.81,2021-09-13,18,1075.0
1171,Susan,Howard,42127.2,2019-02-15,43,768.0
1172,Angela,Cruz,100920.76,2023-11-09,13,904.0
1173,Vanessa,Maldonado,51254.86,2023-06-09,8,10.0
1174,Alison,Rice,44482.5,2016-05-20,38,686.0
1175,Deborah,Carson,59567.17,2017-05-11,48,593.0
1176,Maria,Mckinney,34784.27,2022-12-04,3,715.0
1177,Michael,Bartlett,117194.2,2016-06-19,46,404.0
1178,Isaac,Meyer,86135.82,2021-02-23,31,794.0
1179,Paul,Hines,106067.34,2023-02-21,9,288.0
1180,Darlene,Robinson,66958.5,2020-05-12,21,1145.0
1181,Wendy,Jennings,98565.54,2016-04-15,22,1072.0
1182,Robin,Jackson,100009.63,2018-05-29,14,127.0
1183,David,Moore,109164.32,2018-09-10,12,25.0
1184,Alexander,Jones,53098.1,2015-09-18,22,500.0
1185,Edwin,Lang,112228.09,2019-03-10,8,141.0
1186,Brandon,Vazquez,34664.34,2019-03-06,36,939.0
1187,Shirley,Evans,82947.44,2019-03-07,50,133.0
1188,Richard,Thompson,42634.68,2021-08-15,6,685.0
1189,Andrew,Allen,68708.66,2025-03-25,22,1133.0
1190,Alec,Pittman,99848.99,2016-07-13,17,624.0
1191,Michael,Lucas,76848.01,2015-10-16,16,227.0
1192,Crystal,Cook,30006.82,2016-07-13,33,349.0
1193,Maria,Taylor,37047.75,2025-09-06,39,138.0
1194,Robert,Rodriguez,34087.71,2021-05-11,31,434.0
1195,Jody,Clay,31243.82,2024-06-20,4,804.0
1196,Mary,Austin,34050.48,2016-03-14,3,16.0
1197,Sherry,Arnold,31171.3,2017-04-05,27,770.0
1198,Angela,Clay,43882.6,2025-03-18,31,324.0
1199,Brian,Rowland,62348.96,2018-09-20,14,1159.0
1200,April,Miller,82045.04,2018-01-29,9,1114.0
1201,Lynn,Smith,92967.99,2018-02-01,9,147.0
1202,Derek,Spencer,82228.44,2017-10-01,35,68.0
1203,Anna,Jones,44992.46,2023-04-29,49,734.0
1204,Heather,Perez,67308.49,2020-05-29,34,533.0
1205,Michael,Hahn,47811.31,2016-10-05,9,202.0
1206,Sean,Goodwin,84332.76,2025-04-19,46,339.0
1207,Clayton,Thompson,43720.75,2019-06-12,15,72.0
1208,Brittany,Martinez,116289.88,2019-08-23,19,1055.0
1209,Yvonne,Gordon,98806.14,2024-07-05,23,1184.0
1210,Courtney,Rodriguez,91592.94,2023-02-13,48,906.0
1211,Jeffrey,Michael,43727.29,2022-12-24,50,313.0
1212,Daniel,West,55963.2,2025-08-09,47,623.0
1213,Gina,Mills,41301.54,2022-01-10,21,476.0
1214,Latasha,Williams,81257.29,2023-01-17,49,910.0
1215,Mark,Burns,61400.38,2022-08-26,45,652.0
1216,Jesse,Jordan,65316.41,2019-01-27,13,499.0
1217,Pedro,Clark,75322.01,2021-06-12,27,299.0
1218,Michael,Stewart,70494.62,2018-10-02,11,960.0
1219,Andre,James,32968.97,2018-03-17,39,745.0
1220,Sonya,White,95916.02,2019-01-02,2,1092.0
1221,Richard,Garcia,39431.47,2020-07-31,47,802.0
1222,Tyler,Hall,108415.43,2024-08-16,42,801.0
1223,Miranda,Watson,44943.48,2019-01-11,3,993.0
1224,Cheryl,Lowery,79315.54,2024-02-16,18,738.0
1225,Brendan,Lynn,110976.96,2023-11-05,37,577.0
1226,Harold,Vasquez,32033.02,2019-07-10,45,1040.0
1227,Karen,Park,92146.09,2025-01-09,31,160.0
1228,Leah,Torres,71455.27,2016-06-22,19,412.0
1229,Carol,Mcmillan,36381.02,2022-09-08,29,553.0
1230,Deanna,Stein,76374.23,2024-07-12,22,287.0
1231,Victoria,Kelley,98106.09,2020-11-30,39,589.0
1232,Raven,Anderson,104540.67,2019-06-24,15,373.0
1233,Michael,Trevino,96514.63,2016-11-27,45,48.0
1234,Robert,Nunez,85504.69,2023-06-28,8,560.0
1235,Michael,Torres,114359.4,2017-09-02,22,509.0
1236,Samantha,Washington,107593.7,2024-04-17,39,792.0
1237,Janet,Patterson,96719.92,2018-12-17,37,894.0
1238,Peter,Hansen,95202.92,2016-08-05,30,859.0
1239,Benjamin,Salinas,68586.53,2017-10-09,19,752.0
1240,Howard,Williams,84289.58,2015-09-21,9,1052.0
1241,Mark,Hoffman,45119.62,2018-08-25,19,227.0
1242,Debbie,Rodriguez,77366.4,2017-10-27,47,390.0
1243,Miguel,Owen,47477.11,2025-02-18,45,520.0
1244,Juan,Perez,42272.25,2015-10-23,2,166.0
1245,Patrick,Davis,92364.14,2024-03-18,28,444.0
1246,Mary,Castillo,71486.49,2021-10-22,19,563.0
1247,Brandi,Davis,50602.19,2015-12-24,19,229.0
1248,Amy,Kelley,38957.71,2023-01-27,32,767.0
1249,Cole,Curry,96078.1,2021-11-11,21,895.0
1250,Joseph,Johns,47236.22,2020-12-27,22,138.0
1251,Kelly,Harper,119618.72,2016-06-14,46,1095.0
1252,Tanya,May,119831.42,2016-11-22,5,991.0
1253,Jerry,Stewart,56134.72,2016-07-03,27,164.0
1254,Kristin,Hall,68216.79,2023-12-30,27,1069.0
1255,Ralph,Warner,98191.6,2021-06-12,2,1175.0
1256,Alexander,Lambert,69353.43,2018-11-03,20,46.0
1257,Billy,Arroyo,36186.78,2023-08-08,27,240.0
1258,Michele,Smith,97377.79,2019-08-01,48,17.0
1259,Todd,Adams,108070.35,2023-05-04,49,88.0
1260,Cynthia,Miller,97812.18,2015-11-13,18,710.0
1261,William,Stephens,114970.12,2017-11-02,20,610.0
1262,Martha,Lopez,69137.12,2023-02-07,5,627.0
1263,Ricky,Hernandez,105861.44,2022-04-19,32,1014.0
1264,Tara,Perez,65702.67,2019-08-06,27,371.0
1265,James,Whitaker,85387.93,2022-09-10,9,890.0
1266,Wesley,Foster,95254.45,2022-12-17,50,462.0
1267,John,Thompson,89576.75,2022-06-27,15,105.0
1268,Dan,Sanchez,101711.83,2025-08-09,27,28.0
1269,Mark,Garner,113213.91,2024-06-17,18,1140.0
1270,Cheryl,Anderson,49842.84,2018-12-22,34,299.0
1271,Lisa,Wilkins,99066.39,2016-04-14,44,860.0
1272,Lynn,Randall,49078.33,2016-12-05,6,1269.0
1273,Lori,Moss,39389.34,2020-05-09,13,665.0
1274,Megan,Burke,92775.1,2016-02-23,4,432.0
1275,Nathan,Stokes,106745.82,2017-12-14,28,856.0
1276,Timothy,Moore,79616.15,2016-04-17,17,82.0
1277,Catherine,Jones,92038.95,2019-03-19,30,1210.0
1278,Frank,Strickland,40235.42,2019-02-13,49,610.0
1279,Charlotte,Montoya,43494.77,2015-11-25,23,157.0
1280,Melanie,Nunez,81029.93,2022-01-16,28,1249.0
1281,Kristen,Adams,52861.97,2019-05-09,11,667.0
1282,Sara,Davis,35887.17,2020-10-07,30,804.0
1283,Jeff,Thompson,105871.43,2024-07-27,26,233.0
1284,Ethan,Miller,77176.02,2024-02-17,8,594.0
1285,Michael,Brady,106281.3,2024-02-07,49,998.0
1286,Megan,Barnes,84186.6,2016-08-13,22,512.0
1287,Rita,Michael,94092.51,2018-03-22,28,109.0
1288,Brandy,Thompson,95645.99,2020-12-21,27,882.0
1289,Anna,Nielsen,86208.44,2017-06-22,11,1139.0
1290,Jessica,Perez,77789.29,2023-12-03,46,946.0
1291,Emily,Smith,55298.62,2020-02-05,13,884.0
1292,Justin,Ruiz,43105.13,2019-05-07,43,1121.0
1293,Sylvia,Richardson,35370.3,2020-10-25,25,1005.0
1294,Timothy,Green,118824.29,2021-10-18,50,471.0
1295,David,Watkins,42132.75,2020-02-13,24,795.0
1296,Megan,Wood,43456.93,2018-03-29,1,985.0
1297,Brian,Contreras,37522.62,2016-11-30,28,738.0
1298,Richard,Hull,108550.41,2019-01-18,12,667.0
1299,Robert,Stewart,91656.8,2018-07-19,21,1144.0
1300,Matthew,Gomez,77258.99,2017-03-08,47,144.0
1301,Johnny,Williams,116323.62,2022-03-19,41,1016.0
1302,Diana,Mccoy,93974.62,2016-04-05,15,870.0
1303,Jeremy,Clark,72890.86,2018-09-02,19,336.0
1304,Rachel,Griffin,56550.6,2017-08-30,12,697.0
1305,Russell,Myers,100641.45,2019-12-06,29,127.0
1306,Walter,Villa,69692.38,2024-07-03,2,315.0
1307,Patrick,Velazquez,79577.76,2017-05-11,46,1302.0
1308,Andrew,Jackson,81405.01,2024-10-14,42,969.0
1309,Michael,Miller,68065.76,2020-12-30,47,111.0
1310,Tiffany,Poole,97646.35,2015-11-24,25,594.0
1311,Larry,Cooper,46328.56,2019-02-26,28,894.0
1312,Jessica,Clarke,32310.42,2023-01-01,45,510.0
1313,Matthew,Sexton,61967.81,2023-02-17,9,815.0
1314,Maria,Rose,88130.58,2024-01-10,33,416.0
1315,Patrick,Holmes,74926.24,2018-07-30,46,11.0
1316,Martin,Pena,53546.8,2017-11-03,45,418.0
1317,Desiree,Morgan,68612.96,2024-07-02,32,624.0
1318,David,Sexton,75990.29,2021-06-29,18,42.0
1319,Erica,Green,73485.32,2020-02-10,29,1256.0
1320,Gabriel,Johnson,62365.9,2025-04-13,26,510.0
1321,Daniel,Black,37972.46,2023-03-12,35,1030.0
1322,Michael,Fleming,84453.78,2021-12-03,2,888.0
1323,Beth,Chandler,39417.15,2024-02-16,4,1144.0
1324,Kelly,Stevens,90167.55,2016-08-24,37,730.0
1325,Denise,Harris,73910.4,2023-10-20,36,1301.0
1326,Jason,Roberts,38517.48,2017-02-20,25,312.0
1327,Jane,Allen,92225.34,2025-04-24,42,248.0
1328,Chase,Cole,59194.67,2018-04-07,16,1195.0
1329,Abigail,Hughes,53421.43,2023-04-27,26,489.0
1330,Amy,Cisneros,94033.04,2018-01-11,6,924.0
1331,Andre,Jones,69716.28,2022-04-15,12,429.0
1332,Jennifer,Guerra,106727.53,2020-01-28,22,554.0
1333,Dawn,Jackson,35756.39,2023-08-01,36,94.0
1334,Destiny,Cortez,66005.31,2017-01-28,21,612.0
1335,Michelle,Miles,50732.31,2022-04-22,48,1249.0
1336,Jesse,Allen,74203.64,2017-05-27,41,671.0
1337,Lori,Hernandez,117844.81,2022-10-09,35,944.0
1338,John,Simmons,68872.43,2016-04-30,22,184.0
1339,Daniel,Coleman,92667.75,2017-06-06,2,516.0
1340,Joshua,Lambert,40158.38,2016-09-12,13,413.0
1341,Stephen,Joseph,119370.43,2018-02-22,45,342.0
1342,Michael,Owen,56778.33,2024-10-08,32,214.0
1343,Lisa,Boyd,105461.03,2022-11-02,34,590.0
1344,Tony,Smith,119155.51,2018-12-26,8,273.0
1345,Gregory,Alvarez,68945.76,2020-08-21,16,705.0
1346,Brittany,Martinez,110289.51,2021-02-07,36,953.0
1347,Sheri,Shields,108397.11,2016-07-25,22,1201.0
1348,Brandon,Werner,46510.75,2020-06-10,2,1227.0
1349,Charlene,Castillo,83291.91,2019-10-31,16,1220.0
1350,Marc,Parks,30500.86,2020-11-18,24,1231.0
1351,Patrick,Cabrera,60315.15,2020-05-17,20,145.0
1352,Erica,Sherman,109331.82,2021-05-15,10,655.0
1353,Sydney,Moore,110639.67,2018-02-25,30,1105.0
1354,Joshua,Brady,46053.16,2018-05-13,5,321.0
1355,Rodney,Alexander,118413.11,2015-10-05,42,866.0
1356,Thomas,Lamb,65532.76,2024-04-16,38,595.0
1357,James,Schwartz,63560.07,2021-01-12,37,137.0
1358,Robert,Bullock,59994.61,2021-11-27,39,891.0
1359,Robert,Nelson,63363.54,2015-10-21,28,360.0
1360,Richard,Graves,83780.04,2020-10-24,28,272.0
1361,Michael,Thomas,63862.85,2025-08-20,17,482.0
1362,Kenneth,Chen,55261.39,2020-09-03,37,312.0
1363,Kyle,Curtis,63455.21,2018-10-29,47,1156.0
1364,Andrew,Walker,83347.46,2022-08-22,23,616.0
1365,Anthony,Benson,43215.88,2023-10-19,26,1262.0
1366,Gregory,Hayes,106762.43,2020-01-12,40,1094.0
1367,Jacqueline,Hicks,31800.94,2024-01-03,20,1347.0
1368,Anthony,Walker,115668.47,2017-04-15,48,528.0
1369,Erin,Shaw,79417.49,2021-09-12,27,600.0
1370,Kevin,Rivera,35321.58,2017-10-22,28,715.0
1371,Amanda,Morales,65371.01,2021-05-04,14,1029.0
1372,Bryan,Galvan,50847.49,2023-02-23,11,208.0
1373,Adam,Jackson,67395.27,2018-10-17,10,772.0
1374,Kimberly,Graham,31540.63,2023-07-19,5,329.0
1375,Ryan,Stevens,103080.98,2017-11-05,44,1295.0
1376,Katrina,Miller,77335.39,2018-04-16,26,533.0
1377,Kathy,Decker,54480.28,2017-06-09,38,1247.0
1378,Laura,Cunningham,73229.93,2016-06-18,38,976.0
1379,Rachel,Lynch,82715.81,2020-07-11,2,824.0
1380,Keith,Marshall,105799.8,2022-02-28,44,1067.0
1381,Stephanie,Ritter,83871.99,2020-01-22,20,756.0
1382,Jennifer,Trujillo,45491.28,2023-10-29,39,99.0
1383,Nathan,Murphy,64848.85,2022-03-21,12,897.0
1384,Justin,Hart,60989.85,2022-07-20,16,145.0
1385,James,Cook,104622.15,2022-06-22,29,659.0
1386,Crystal,Phillips,57101.57,2017-11-01,7,351.0
1387,Alex,Dalton,60998.88,2016-01-25,17,308.0
1388,Ian,Johnson,86382.68,2019-07-13,30,668.0
1389,Jody,Hurley,60036.4,2025-03-31,5,393.0
1390,John,Buchanan,79673.53,2022-06-07,24,1281.0
1391,Donald,Vasquez,35473.38,2024-08-28,16,1099.0
1392,Rebecca,Schultz,108699.77,2024-12-18,3,1134.0
1393,Daniel,Michael,94249.35,2019-11-07,17,1189.0
1394,Adriana,Baldwin,37440.27,2023-04-11,7,466.0
1395,Gerald,Perez,77775.26,2022-11-21,40,148.0
1396,Gary,Smith,52359.17,2016-03-24,42,860.0
1397,Amy,Harrison,109289.37,2016-11-12,6,1381.0
1398,Taylor,Waters,103685.6,2024-03-12,11,7.0
1399,Heidi,Lee,119884.48,2023-08-15,21,315.0
1400,Jessica,Wood,100607.53,2020-02-02,22,181.0
1401,Carol,Parker,83526.49,2015-11-05,23,901.0
1402,Scott,Thomas,66183.1,2024-07-03,1,417.0
1403,Taylor,Johnson,40505.82,2019-05-27,49,274.0
1404,Keith,White,89296.59,2019-08-29,32,1144.0
1405,Jeffrey,King,85451.83,2022-05-11,47,1250.0
1406,Julie,Hardy,41204.02,2025-08-02,49,1355.0
1407,James,Dunn,82867.69,2017-03-10,18,135.0
1408,Lisa,Davidson,65276.38,2016-12-08,7,724.0
1409,Karen,Miller,51911.4,2020-01-18,49,607.0
1410,Zachary,Gibbs,67710.17,2015-12-22,50,365.0
1411,Stephen,Hancock,99645.97,2023-04-21,24,1245.0
